window_idx,start,end,n_days,spd_strategy,spd_uniform,pct_strategy,pct_uniform
53,2016-02-23 00:00:00+00:00,2017-02-21 00:00:00+00:00,365,165780.09989419466,166119.44520358622,47.47028462608584,47.6777781933774
54,2016-02-24 00:00:00+00:00,2017-02-22 00:00:00+00:00,365,165360.2063351366,165709.69773114685,47.21353962316267,47.42723704136448
55,2016-02-25 00:00:00+00:00,2017-02-23 00:00:00+00:00,365,164935.54189156689,165293.97798267863,48.22981697274625,48.44371194454147
56,2016-02-26 00:00:00+00:00,2017-02-24 00:00:00+00:00,365,164511.6242066629,164879.05979964903,47.97684618240313,48.196111562612366
57,2016-02-27 00:00:00+00:00,2017-02-25 00:00:00+00:00,365,164106.85195335787,164482.41979562095,47.73530033406059,47.959418593968216
58,2016-02-28 00:00:00+00:00,2017-02-26 00:00:00+00:00,365,163698.22333410848,164081.4564153818,47.491453218336346,47.72014567186609
59,2016-02-29 00:00:00+00:00,2017-02-27 00:00:00+00:00,365,163287.7549771893,163678.30312744074,47.36356444434569,47.596104991049955
60,2016-03-01 00:00:00+00:00,2017-02-28 00:00:00+00:00,365,162885.1994919157,163283.0137194602,47.123874478936685,47.360741400212255
61,2016-03-02 00:00:00+00:00,2017-03-01 00:00:00+00:00,365,162466.91011035163,162873.02289878982,47.60441385603925,47.842901029972886
62,2016-03-03 00:00:00+00:00,2017-03-02 00:00:00+00:00,365,162026.32757894337,162442.38954318012,48.023865870439565,48.26504869677666
63,2016-03-04 00:00:00+00:00,2017-03-03 00:00:00+00:00,365,161574.19374100334,162001.4229811898,48.24871790040704,48.49406561584247
64,2016-03-05 00:00:00+00:00,2017-03-04 00:00:00+00:00,365,161105.25918393998,161545.81185043725,47.97941980130218,48.232418847451086
65,2016-03-06 00:00:00+00:00,2017-03-05 00:00:00+00:00,365,160615.48237601324,161070.91675163264,48.815085475269484,49.08275526241857
66,2016-03-07 00:00:00+00:00,2017-03-06 00:00:00+00:00,365,160135.93805312985,160605.93625038202,49.44807995215158,49.72951607228773
67,2016-03-08 00:00:00+00:00,2017-03-07 00:00:00+00:00,365,159680.90476876782,160164.86678657692,49.17560486005043,49.46540255157727
